source,target,TANIMOTO,affinity(BRAF),affinity(ABCG2)
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,COC1=CC=C(C(=O)NC2=CC=C(Cl)N=C2)C=C1F,0.2602739726027397,6.715590953826904,4.684091091156006
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CCCC(=O)NC1=CC=C(C(=O)NC2=CC=C(Cl)C(Cl)=C2)C=C1,0.27941176470588236,6.158504486083984,4.896543979644775
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(CSC1=NS(=O)(=O)C2=CC(Cl)=CC=C2N1)NC1=CC=CC=C1C(F)(F)F,0.20930232558139536,6.335419178009033,4.614426612854004
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,COC1=CC=C(C(=O)NC2=CC(F)=C(F)C(C3(C)CC(C(F)(F)F)OC(N)=N3)=C2)N=C1,0.24175824175824176,6.365271091461182,4.653054237365723
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=CC=N1)C1=CC=CC(NC(=O)C2=CC=C(F)C=C2)=C1,0.21621621621621623,6.953541278839111,4.0626020431518555
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=CC=C1)C1=CN=C(NCC2=CC=CC=N2)C=C1[N+](=O)[O-],0.17857142857142858,6.798830986022949,5.066978454589844
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CC1=CC(F)=CC=C1C(=O)NC1=CC=CC=N1,0.20833333333333334,6.39784574508667,4.623285293579102
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CC1=CC=C(NC(=O)C2=NC=CO2)C=C1C,0.26865671641791045,6.4853057861328125,4.129419326782227
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(O)COC1=CC=C(NC(=O)C2=CC=CC=C2C(F)(F)F)C=C1,0.3235294117647059,5.893032550811768,3.9671950340270996
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NNC(=S)NC1=CC=C(Cl)C([N+](=O)[O-])=C1)C1=CC=CC=C1,0.2236842105263158,6.517098903656006,4.308450222015381
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=C(F)C(F)=C1)C1=CC=CC=N1,0.31746031746031744,6.369128227233887,4.14959192276001
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=CC(C(F)(F)F)=C1)C1=CC=NC=C1,0.26865671641791045,6.4041829109191895,4.2690019607543945
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC(C(=O)NCC2=CC=CC=C2C(F)(F)F)=C2N=CNC2=C1)C1=CC=CC=C1C(F)(F)F,0.2261904761904762,6.270951271057129,4.123290061950684
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CC1=CC=C(Cl)C=C1NC(=O)NCC1=CC=CN=C1,0.2077922077922078,6.543280124664307,4.708876609802246
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CCN(CC(=O)NC1=CC=C(OC)C=C1)C(=O)C1=CC=C(NC(=O)C2=CC=CS2)C=C1,0.20481927710843373,6.26951265335083,4.587438106536865
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,COC1=CC=NC(NC(=O)C2=CC=CN=C2)=C1,0.2535211267605634,6.986929416656494,4.108316898345947
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CCOC(=O)C1=CC=CN=C1NCC1=CC=C(CNOCC2=CC=C(C(F)(F)F)C=C2F)CC1,0.17525773195876287,6.5425615310668945,5.6314473152160645
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,COC(=O)CC1=CC=CC(C(=O)NC2=CC=C(OC(F)(F)F)C=C2)=C1,0.2702702702702703,6.74915075302124,4.242236137390137
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CC1=CC=C(NC(=O)CN2CCC(CN3C=NC4=CC=CC=C43)CC2)C=C1Cl,0.20454545454545456,6.250888347625732,4.48408317565918
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,COC1=CC(NC(=O)C2=CC=CC=C2)=CC=C1N1C=NC(Cl)=C1,0.24358974358974358,6.204647541046143,4.170506954193115
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=CN=C1)C1=CC(OC(=O)C2=CC=CC=C2)=CC=C1O,0.20253164556962025,6.183794021606445,4.848639965057373
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CC1=CC=CC(NC(=O)C2=CC=CN=C2)=C1,0.21428571428571427,6.800783634185791,4.047284126281738
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CNC(=O)C1=CC(OC)=CC=C1OC,0.25396825396825395,6.146833896636963,4.422083854675293
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,COC1=CC=C(C(=NO)NC2=CC=CC(C)=C2)C=C1,0.2112676056338028,6.3351731300354,4.151083946228027
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=C(SC(F)(F)F)C=C1)C1=CC=CC=C1SC1=CC=C(C(F)(F)F)C=C1,0.22666666666666666,6.12082576751709,4.0953593254089355
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CC1=NC(C2=CC=CC(C(F)(F)F)=C2)=C(Cl)C=C1NC(=O)C1=CC=CO1,0.24390243902439024,5.964572906494141,4.967629909515381
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=C(I)C=C1)C1=CC=CC(C(F)(F)F)=C1,0.25,6.68278169631958,4.238631725311279
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CC1=CC=C(NC(=O)C2=CC=C(OCC(=O)O)C=C2)C=C1,0.25,6.377800464630127,3.8813014030456543
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,COC(=O)C1=C(C2=CC=NC=C2)C2=NC=CC=C12,0.1780821917808219,4.926285266876221,4.907694339752197
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=C(OC(F)(F)F)C=C1)C1=CN=CC(C2=CN=C(NSC3=CC=CC=C3)O2)C=C1,0.2127659574468085,6.4795684814453125,5.677662372589111
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,NC1=NC=C(C(=O)NC2=CC=C(C(F)(F)F)C=C2)C=N1,0.2727272727272727,6.442430019378662,4.744417667388916
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=C(Cl)N=C1)C1=CC=CC=C1C,0.2318840579710145,6.4184651374816895,4.719864845275879
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,COC1=CC=C(NC(=S)NNC(=O)C2=CC=CC=N2)C=C1,0.3188405797101449,6.254328727722168,4.174787521362305
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=CC(NC(=O)C2=CC=C(Cl)C=C2)=C1)C1=CC=CC=C1,0.21212121212121213,6.393069744110107,4.106642246246338
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,NC1=CC=C(C(=O)NC2=CC=C(I)C=C2)C=C1,0.18181818181818182,6.468799591064453,4.087205410003662
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CN1CCC(OC2=CC=C(NC(=O)C3=CC=CC=C3)C=C2)CC1,0.21621621621621623,6.384276390075684,4.676617622375488
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=C(C(F)(F)F)C=C1)C1=CC=C(CN2CCN(CC3=CC=CC=C3)CC2)C=C1,0.22972972972972974,6.500239372253418,4.130174160003662
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(CCC1=CNC=N1)NC1=CC=CC(F)=C1,0.18181818181818182,6.273038864135742,5.010216236114502
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,COC1=CC=C(NS(=O)(=O)C2=CC(NC(=O)C3=CC=CC=N3)=CC=C2OC)C=C1Br,0.26582278481012656,6.358832836151123,4.672990322113037
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=C2C=CC=CC2=C1)C1=CC=CC(C2=CN=C3C(NC(=O)C4=CC=CC(OC(F)(F)F)=C4)=NC=CN23)=C1,0.23076923076923078,6.854447364807129,4.734333515167236
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=C(N2CCN(CC(O)(CN3C=NC=N3)C3=CC=C(F)C=C3F)CC2)C(C(F)(F)F)=C1)C1=CC=NC=C1,0.2268041237113402,6.606828689575195,4.2657599449157715
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CCOC(=O)C1=CC=CC(NC(=O)C2=CC=CC(OC)=C2)=C1,0.2,6.178220272064209,4.026833534240723
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CC1CCN(C2=CC=C(C(=O)NC3=CC=C(OC(F)(F)F)C=C3)C=C2C2=CC=NN2)C1,0.24444444444444444,6.696173191070557,4.538736343383789
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,COC1=NC(NC(=O)C2=CN=CC=N2)=CC=C1Br,0.22972972972972974,6.533121109008789,4.7614898681640625
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CSC1=CC=CN=C1NC(=O)C1=CC(C(F)(F)F)=CC=C1O,0.23376623376623376,5.67837381362915,4.953738689422607
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CC(C)(C(=O)NC1=CC=C(C(F)(F)F)C=C1)CC1=CC(F)=CN=C1O,0.25,6.189328670501709,5.697656631469727
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,COC1=CC=C(NC(=O)CCN(C)C2=CC=C3C=CC=CC3=C2)C=C1,0.2077922077922078,6.579076290130615,6.184686660766602
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CNC1=NC(Cl)=CN=C1C(F)(F)F,0.2,6.248876094818115,3.9940237998962402
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,FC1=CC=C(NC(S)=NC2=CC=CC=N2)C=C1F,0.1917808219178082,6.410951137542725,4.790848255157471
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CC(N)C1=CC=C(NC(=S)C2=CC=CC=N2)C=C1,0.2112676056338028,6.461874008178711,3.9545397758483887
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CC1=CC=C(C(=O)NC2=CC=C(OC(F)(F)F)C=C2)C=C1C1=CN=CN=C1,0.27631578947368424,6.885653495788574,5.158466815948486
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NNC(=S)NC1=CC=C(Cl)C([N+](=O)[O-])=C1)C1=CC=CO1,0.22784810126582278,6.475593090057373,4.176877975463867
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CC1=CC=CC(NC(=O)C2=CC=NC=C2)=C1,0.22388059701492538,6.682425498962402,4.048140525817871
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=C(OC(F)(F)F)C=C1)C1=CC=CC(C2=CN=CN=C2)=N1,0.28378378378378377,6.337845325469971,4.162148475646973
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CNCCC1=C(C(=O)NCC2=CC=CO2)C=N1,0.16455696202531644,6.642123222351074,6.224562644958496
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,COC1=CC=C(C2=CC=CC(NC(=O)C3=CC=CC=C3)=C2)C=C1,0.22535211267605634,6.602035999298096,4.25672721862793
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CCCNC1=NC=C(NC(=O)C2=CC=C(C(C)(C)F)C(F)=C2)C=C1,0.2375,6.5852861404418945,5.2996697425842285
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=C(Cl)C=C1)C1=CC=CN=C1,0.24242424242424243,6.571750640869141,4.013168811798096
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,COC1=CC=CC(C(=O)NCCNC(=O)C2=CC=CC=N2)=C1,0.2465753424657534,6.788357257843018,4.100104808807373
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,COC1=CC(NC(=O)C2=CC=C(C3=CC=CC=C3)C=C2)=CC=C1C(=O)O,0.20270270270270271,6.100805759429932,4.612466335296631
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=CC(C(F)(F)F)=C1)C1=CC=C[N+]([O-])CC1,0.21794871794871795,6.24496603012085,5.315788745880127
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CC1(O)CN(C2=NC=C(C(=O)NC3=CC=C(OC(F)(F)F)C=C3)C=C2C2=CC=CN=C2)C1,0.26436781609195403,6.658107280731201,4.170774459838867
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=C(S(=O)(=O)NC2=CC=CC=C2Cl)C(Cl)=C1)C1=CC=CC=N1,0.2876712328767123,6.367628574371338,4.603082656860352
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1,0.20634920634920634,6.75040864944458,3.8178610801696777
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CC1=CC=C(NC(=O)C2=CC=C(OP(=O)(O)NC3=CC=C(C)C=C3)C=C2)C=C1,0.2318840579710145,6.393068313598633,4.072803974151611
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,NC1(C(F)(F)F)CCN(C2=CC=C(C(=O)NC3=CC=C(OC(F)(F)F)C=C3)C=C2C2=CC=NN2)S1,0.22580645161290322,6.640518665313721,4.486319541931152
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,COC1=CC=C(C(=O)NC2=CC=C(NC(=O)C3=CC=CC=N3)C=N2)C=C1,0.2876712328767123,6.613502025604248,3.947204113006592
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CN(C)C1=CC(CNC(=O)C2=CN=CC=N2)=CC=C1Br,0.189873417721519,7.736618995666504,5.830433368682861
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=CC(C2=CC=CC=N2)=C1)C1=CC=C(OC(F)(F)F)C=C1,0.28,6.577230930328369,4.218130111694336
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CC1CCNC(=O)NC2=CC=CN=C2S1,0.10126582278481013,5.130934715270996,3.966207981109619
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=CC=N1)C1=CC=C(Cl)C(Cl)=C1,0.2537313432835821,6.937579154968262,5.647377967834473
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=C(NC(=O)C2=CC=CO2)N=C1)C1=CC=CC=N1,0.24324324324324326,6.52709436416626,3.9671382904052734
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CC1=CC=C(NS(=O)(=O)C2=CC(C(=O)O)=CC=C2Cl)C=C1,0.20833333333333334,6.421570301055908,4.398533821105957
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CC1=CC=CC=C1C1=C(C(=O)NC2=CC=CC=C2NC(=O)C2=CC=CC=N2)N=CO1,0.20512820512820512,6.2539448738098145,4.285636901855469
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(CN1C=CC=C1)NC1=CC=C(OC(F)F)C=C1,0.2112676056338028,6.429241180419922,4.214090824127197
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=C(NC(=O)C2=CC=CO2)C=N1)C1=CC=CC(OC(F)F)=C1,0.21686746987951808,6.782253265380859,4.230410099029541
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CCOC(=O)C1=CC=CC(NC(=S)NCC2=CC=CS2)=C1,0.15476190476190477,5.896019458770752,3.922147750854492
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,NC1=CC=CC=C1NC(=O)C1=CC=CC=C1,0.13432835820895522,6.314094543457031,3.699239730834961
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CNC(=O)NC1=CC=C2CCCC2=C1,0.2698412698412698,7.367455005645752,5.540492057800293
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CC1=CC=CC(C(=O)NCCNC(=O)C2=CC=CC=N2)=C1,0.2222222222222222,7.080032825469971,4.092207908630371
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=C(F)C=C1)C1=CC=CN=N1,0.26153846153846155,6.416445255279541,4.026376247406006
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C1NCCN(C2=NC=C(C(F)(F)F)C=C2Cl)CC1,0.18181818181818182,6.2353949546813965,6.63045072555542
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=CC(C2=CN=C3C(NC(=O)C4=CC=CC=C4)=CC=CN23)=C1)C1=CC=CC(C(F)(F)F)=C1,0.20689655172413793,6.270359516143799,4.285223960876465
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CCN(CC(=O)NC1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=CC=C1,0.2676056338028169,6.110616207122803,5.356259822845459
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(O)C1=CC=C(NC(=O)C2=CC=CC(Cl)=C2)C=C1,0.22388059701492538,6.143988132476807,4.66383171081543
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=CC(C(F)(F)F)=C1)C1=CC=[N+]([O-])C=C1,0.22535211267605634,6.468062877655029,4.337377548217773
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CNC(=O)NCCNC(=O)NC1=CC=C(NC2=CC=CC=C2)C=C1,0.24242424242424243,6.551823616027832,4.776669025421143
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,CC1=CC=C(NC(=O)NNC(=O)C2=CC=CC=N2)C=C1,0.3230769230769231,6.570648193359375,4.596875190734863
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,O=C(NC1=CC=CC(OC(F)(F)C(F)F)=C1)C1=CC=CN=N1,0.3055555555555556,6.778401851654053,4.211287021636963
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=CC=N1,NC1=CN=C(C2=CC=CC(C(=O)NC3=CC=C(OC(F)(F)F)C=C3)=C2)C=N1,0.2727272727272727,6.575017929077148,4.386308193206787
